msgID,autID,disID,theID,ts,texte
226,119,148,4,2016-08-21 02:48:47,"Super Monsieur 
 J'ai bien aimé votre publication 
 Je m'appelle Indira, je suis Vénézuélienne (Amérique du Sud) et le francais et ma 2ème langue 
 Les droits de l'homme m'intéressent beaucoup aussi et cette fois-ci j'ai saisi l'occasion d'en apprendre davantage et dans cette belle langue que j'adore en plus, le francais, donc cela me plaît énormément et j'apprends beaucoup 
 Moi aussi je trouve ce cours passionant et très avantageux 
 Je suis ravie de vous connaître"
227,140,149,4,2017-08-09 07:11:13,"Salut à tous et à toutes, je m'appelle Woodley, je suis Haïtien, tout le plaisir est pour moi d'être parmi vous.\nMerci"
228,141,150,4,2016-07-06 01:49:21,"Salut 
 Molina et William 
 Je suis Maxerne Saint Val, avocat militant en Haiti, le cours est vraiment interessant mais il me manque de pratiques et  il me manque aussi des ouvrages de consultations car sans les ouvrages et la pratique ce sera en vain"
229,142,41,4,2016-06-14 10:02:59,"Bonjour Leo, la maitrise du droit de l'homme me permettra de pouvoir mieux défendre l’intérêt légal des personnes vulnérables 
 Ceci fait partie du job d'un assistant social et agent de santé publique"
230,143,151,4,2017-07-21 05:09:48,"Bonjour 
 Moi c'est Franck DJOUDA 
 Je suis originaire du CAMEROUN en Afrique centrale 
 Je suis heureux de participer à ce nouveau cours et je compte sur le soutient de tous,surtout des professionnels du droit pour apprendre suffisamment au sujet des droits de l'homme 
 Bonne suite à tous"
231,124,152,4,2016-12-09 02:58:17,"Le droit d'adhésion de pays respecte le droit de l'homme puisque chaque pays qui adhérè se soumet aux principes , norme de la structure biens l'arabie saoudite à quelque faille mais ils vont toujours faire en sorte que cela soi respecter"
232,0,153,4,2017-12-04 08:05:25,"Je m'appelle Pascal Kelly 
 Je m'aimerais savoir quand est-ce que les droits sont inderogeables"
233,144,35,4,2016-12-01 03:18:30,"Slt M 
 Papy 
 A mon sens, il n'y a pas violation pcs le droit international ne protège que les droits les et les libertés les plus fondamentaux inhérents à l'homme 
 Donc,  à ce que je sache le droit de vote est classé dans un autre résister"
234,86,154,4,2017-07-21 03:17:21,"Y a t il un dialogue ou une influence explicite entre les différentes cours internationales chargées du respect des DdH? En effet, il n'est absolument pas évident que le droit à la vie ou la torture ait la même définition en Europe, aux Amériques ou en Afrique, par exemple 
 Quand est il des conflits entre ces cours 
 L'ONU pourrait elle faire office de cour suprême des DdH"
235,145,155,4,2017-07-21 03:02:42,"Bonjour à tous et à toutes 
 Je suis à la deuxième semaine du cours Introduction aux droits de l'homme 
 Je trouve que c'est hyper intéressant 
 Cependant, je n'arrive pas à bien saisir le concept Droit International des Droits de l'Homme 
 Pouvez-vous m'aider à bien le cerner 
 Merci de vos commentaires"
236,119,106,4,2016-07-24 16:04:00,"Ca me fait plaisir 
 Tenez:"
237,9,156,4,2016-08-13 17:59:20,"Les obligations négatives qui mettent à la charge des autorités de l’État le devoir de satisfaire , d'agir n pour ne pas interférer de manière injustifiée avec les droits de la convention 
 Quant aux obligations positives , elle mettent à la charge des autorités de l’État le devoir de prendre des mesures en vue de sauvegarder les droits de la convention"
238,146,157,4,2017-07-21 04:05:22,"Je pense que il serait plus judicieux d’intégrer dans les   Quiz des questions sur le contenu des textes proposés (lectures) pour assurer  plus de rigueur et de valeur pour les tests d’Évaluation 
 Qu'en pensez vous  
  j'attends une réponse surtout des professeurs Maya et Hotellier   
  merci\n"
239,80,158,4,2017-07-21 06:28:21,"Comment allez-vous camarades 
 Je suis tres ravi d'etre presqu'ala fin de ce cours introductif de droits del'homme"
240,147,116,4,2017-10-25 08:19:36,"Bonjour Amani 
 Je voudrai savoir que,ce cours de droit de l Homme que nous venions d etudier,c est de quel Pays"
241,31,33,4,2016-12-04 03:21:28,"Je dirai oui, puisque l'homme peut aussi ménacer et prive led droits de quelqu'un, en ce moment là il devient coupable et il doit être poursuivi par la justice regionale puisque c'est elle qui veille à la protection des droits de ses citoyens 
 Quand les droits ne sont pas garantis au niveau regional c'est alors que les organisations internationales puevent intervenir cette fois ci contre l'Etat 
 D'après HMS"
242,148,159,4,2017-07-21 03:33:35,"Je voudrais plus d'attention a le probleme d'Islam et les droits de l'homme 
 L'islamique Declaration de Caire n'approve pas de la liberte de religion et de parole, ni l'egalite des femmes"
243,149,126,4,2016-11-10 17:10:38,"Bonjour M 
 Kitala Mupenge Fabrice,  En quelques\nlignes, je souhaite partager avec vous ma\ncompréhension du sujet 
 Pour répondre\nà votre question, il faut d'abord se situer dans le champ du\ndroit international 
 Qu'on se réfère à la pensée du droit international\nclassique ou du droit international public telle que nous le connaissons aujourd'hui,\ncette discipline qui régit des rapports interétatiques n'ont pour sujets de droit que les Etats, bien que de\nnos jours, avec la création des nombreuses organisations internationales, la\ntendance aurait fait d'elles aussi des sujets de droit international 
 Or, la protection diplomatique est un sujet de droit\ninternational 
 Bien que controversée, cette mesure qui relève du droit\ninternational se plient aux règles de la dite branche du droit 
 Donc, elle respecte\nla règle qui veut que les états soient titulaires et destinataires du droit\ninternational, non l’individu 
 Biensûr, de nos\njours, j’ai lu que pour défendre les investissements des ressortissants étrangers,\nla protection diplomatique n’est plus le seul recours 
 Vous pouvez notamment faire\nappel à des traités d’investissement bilatéraux garantissent la protection des\ninvestissements étrangers (Bilateral Investment Treaties), les instruments de\ndéfense des droits de l’homme organisant des recours en cas de violations des\ndroits de la personne… je vous conseille de lire ce document :  \n 
 J’espère vous\navoir aidé 
 Sinon, attendons la réponse d'une personne mieux renseignée sur le sujet 
 Cordialement,"
244,150,17,4,2018-09-19 00:01:14,"Ce principe signifie que la mise en œuvre internationale des droits de l’homme n’intervient, en principe, qu’en dernier recours, après qu’un contrôle ait, préalablement, pu être exercé au niveau national 
 À titre d'illustration par exemple la Cour Européenne des droits de l'homme lorsqu'elle est saisie d'une requête introductive d'instances pour violation présumée d'un droit de l'homme en vertu de la convention Européenne des droits de l'homme dont elle  est l'organe de  surveillance et de contrôle  principal  au plan régional, pose en matière de recevabilité de la demande du requérant,  une condition préalable à  sa saisine, en l'occurrence,  l'épuisement des moyens de droits dans l'ordre juridique interne c-a- d au plan National 
 Autrement dit,  pourque la requête soit recevable,  faudrait-il encore que l'individu allégeant une violation des droits devant la Cour ait préalablement  et pleinement épuisé toutes les possibilités de recours internes qu'offrent les organes de contrôle interne de l'État en cause: d'où on parle  de principe  de complémentarité ou de subsidiarité 
 J'espère que ces éléments de réponse vous apporterons un brin de lumière dans la compréhension  des mécanismes de contrôle successif des droits de l'homme 
 Bien cordialement"
245,151,100,4,2018-01-24 05:27:49,"Les Droits de l'Homme, c'est vraiment la bete noire de nombreux gouvernements du monde, en particulier celui de mon pays la RDC. C'et ici pour moi l'occasion d'apprendre les notions en matière des droits humains pour contribuer tant soit peu a aider les marginalisés a défendre les leurs 
 Je suis content de faire partie de cette classe virtuelle"
246,2,160,4,2016-11-29 07:03:31,"Bonjour cher camarade Manon Hourdin; Votre question est evidement interessante et demande ipso facto l'intervention des professeurs pour beaucoup de clarifications 
 Depuis longtemps j'ai eu a connaitre avec grand H, l'Homme represente non pas le genre masculin mais plutot homme-femme 
 On parle,donc de Droits Humains 
 Mais je puis comprendre que preceder par le grand D de Droits de l'homme, les specialistes de droits de l'homme evitent de repetition determinative au sujet de la globalisation plurielle qu'incarnerait le sens correct exprime dans le concept Droits de l'homme 
 Aussi en grammaire francaise, precede par un apostrophe le H devient muet et seul le O prend la pronociation"
247,100,161,4,2018-06-07 15:20:43,"Après ces quatre semaines de cours qui me permettent de comprendre l'évolution des droits de l'Homme et leur appréhension par les différents Etats ou blocs, et donc leur mise en oeuvre divergente, la simple déclaration de l'universalité et l'indivisibilité des droits de Homme peut-elle être une solution pour le respect de ces droits"
248,31,162,4,2017-07-21 06:27:02,"En Afrique avec la Charte Africaine des droits de l'homme et des peuples comme la source du mécanisme du respect des droits de l'homme avec tous ces contrôles, sont ils actifs ou non, eh bien, quand ceux-ci sont violés par les gens qui les ont souscrits, que fait la cour africaine 
 Ceci revient quand l'Etat s'expose a des violations funestes sans que chose ne se fasse"
249,152,163,4,2016-07-12 13:37:19,"OK, ravie de vous de connaitre, voici donc mes contactes , , je suis un homme et toi"
250,153,66,4,2017-02-06 00:03:28,"Bonjour a tòus 
 Pardon, je suis colombienne et mon francais n' est pas parfait 
 Je pense que, la légitime défense est un droit de l´homme, pourquoi il y a des  limites á la violence générée  par l'agresseur et la victime 
 C´est limites  sont fixés par l'Etat, en tant que régulateur  de la société, et un limite peut être la légitime défense 
 Dans les sociétés  primitives,  ils n'ai pas état pour cette raison nous ne pouvons pas parlé de droits, quand  ils apparaissent avec il 
 Et nous  en tant que société  et état,  sommes ceux qui donnent des sens aux droits 
 Désolé mon francais"
251,81,18,4,2016-04-22 22:10:51,"Bonsoir Oumarou, il me semble que les droits de l'Homme et les droits fondamentaux sont la même chose 
 Par exemple : les droits de la défense en matière criminelle, qui concerne l'avocat et l'accusé, sont des droits fondamentaux et ils concernent bien la dignité de l'homme indépendamment du crime commis 
 Alberto"
252,19,76,4,2016-07-14 19:03:14,"Salut, c'est tres villain de ne pas avoir son acte de naissance, c'est comme si on n'est pas vivant"
253,53,164,4,2017-07-21 06:26:50,"En Colombie, nous sommes sur le point de passer d'un état de guerre qui a longtemps affecté nous aimerions avoir plus d'outils pour aider à résoudre cela, comment pouvez-vous me aider"
254,12,41,4,2016-06-15 01:43:15,"Bonjour Peterson, Un plaisir de vous connaître, je pense que vos connaissances me seraient plus utiles le mois qui vient 
 Malgré l'abscense de Moderateur ou quelque tuteur qui fasse des discussions dans ces forums, je suis en train de proposser une question: Dans ton champs d'études, quelle est la rélation entre les rélations internationales et les droits de l'homme, spécifiquement dans ta profession 
 LML"
255,64,165,4,2017-07-21 06:23:41,"Ma question est  celle de savoir si la convention europeenne des droits de l'homme a prevu des sanction aux Etats qui n'ont pas respecte le procedure,de marche a suivre pour deroger un droit de l'homme"
256,154,166,4,2016-06-27 15:29:52,Bonjour s'agit il d'une partie du mooc introduction aux droits de l'homme ou alors de l'intitulé d'un autre mooc?\n
